FID,Shape,DPTO_CCDGO,MPIO_CCDGO,MUNICIPIO,DEPARTAMENTO,PK,CODIGO_DANE,Region,CODIGO_PRO,PROVINCIA,RURALIDAD,Capital,Población,Área_No_Municipalizada,Instrumento,Categoria_Municipal,Nivel_Desempeño_Fiscal,PDET,ZOMAC,IRV,INFORMALIDAD,Año,Cod_precio,irradiado_rango_prec,rango_prec,irradiado,Codigo_D1,Isocrona_25k_DPTO,Isocrona_25K_MPIO,Isocrona_25K_TIEMPO,Isocrona_25K_HORA,Isocrona_25K_DIST,Isocrona_CAPIT_DPTO,Isocrona_CAPI_MPIO,Isocrona_CAPI_TIEMPO,Isocrona_CAPI_HORA,Isocrona_CAPI_DIST,Tamaño_Predial_Area,Tamaño_predial_AREA_HA,Tamaño_predial_numero,Tamaño_Predial_numero_(ha),GRUPO_UFH,AREA_UFH,Uso_agrope,Observacio,COD_MPIO,LATITUD,LONGITUD
272,Polygon,66,318,GUATICA,RISARALDA,66318,66318,Andina,6602,DOS - VERTIENTE OCCIDENTAL,Intermedio,-,12423,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.52193,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,66318,Risaralda,LA VIRGINIA,1.536258,A2. Mayor que 1 y menor que 2 horas,55.551681,Caldas,MANIZALES,2.186029,A3. Mayor que 2 y menor que 3 horas,77.343564,Pequeña propiedad,7285.844400584535,Pequeña propiedad,3217,4,5446.159006,SI,-,66318,5.320295966,-75.80436659
273,Polygon,66,383,LA CELIA,RISARALDA,66383,66383,Andina,6602,DOS - VERTIENTE OCCIDENTAL,Intermedio,-,7642,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.359322,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,66383,Risaralda,LA VIRGINIA,0.831022,A1. Menos 1 hora,23.917872,Risaralda,PEREIRA,1.678056,A2. Mayor que 1 y menor que 2 horas,57.278384,Pequeña propiedad,5612.405758623767,Pequeña propiedad,1203,4,7902.561927,SI,-,66383,4.988127679,-76.00822678
274,Polygon,66,400,LA VIRGINIA,RISARALDA,66400,66400,Andina,6601,UNO - VERTIENTE ORIENTAL,Intermedio,-,28488,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.808442,-,-,Irradiado_Mayor que 80 - hasta 100,Mayor que 80 - hasta 100,1,66400,Risaralda,LA VIRGINIA,0,A1. Menos 1 hora,0,Risaralda,PEREIRA,0.92209,A1. Menos 1 hora,32.67767,Mediana propiedad,1740.3889214645665,Pequeña propiedad,115,3,2135.194779,SI,-,66400,4.904704187,-75.85208162
275,Polygon,66,440,MARSELLA,RISARALDA,66440,66440,Andina,6601,UNO - VERTIENTE ORIENTAL,Intermedio,-,17208,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.488235,-,-,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,66440,Caldas,CHINCHINÁ,0.865947,A1. Menos 1 hora,22.417872,Risaralda,PEREIRA,0.965265,A1. Menos 1 hora,25.410765,Pequeña propiedad,7110.227874923168,Pequeña propiedad,2016,4,7670.482565,SI,-,66440,4.942936185,-75.7532139
276,Polygon,66,456,MISTRATO,RISARALDA,66456,66456,Andina,6603,TRES - VERTIENTE DEL PACIFICO,Rural disperso,-,17527,-,1. EOT,SEIS,G1_ALTO,No PDET, ZOMAC,Medio,0.459744,-,-,Irradiado_Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,1,66456,Risaralda,LA VIRGINIA,1.49862,A2. Mayor que 1 y menor que 2 horas,57.365895,Risaralda,PEREIRA,2.287284,A3. Mayor que 2 y menor que 3 horas,87.756558,Mediana propiedad,3992.2520780402756,Pequeña propiedad,1579,4,8136.355199,SI,-,66456,5.414078141,-75.96135387
277,Polygon,66,572,PUEBLO RICO,RISARALDA,66572,66572,Andina,6603,TRES - VERTIENTE DEL PACIFICO,Rural disperso,-,16753,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Alto,0.41809,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,66572,Risaralda,LA VIRGINIA,1.401196,A2. Mayor que 1 y menor que 2 horas,50.477164,Risaralda,PEREIRA,2.24823,A3. Mayor que 2 y menor que 3 horas,83.837677,Mediana propiedad,1291.2008395938353,Mediana propiedad,21,4,1468.08842,SI,-,66572,5.286295408,-76.07359421
278,Polygon,66,594,QUINCHIA,RISARALDA,66594,66594,Andina,6602,DOS - VERTIENTE OCCIDENTAL,Intermedio,-,27890,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET, ZOMAC,Medio Bajo,0.720758,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,66594,Caldas,CHINCHINÁ,1.665534,A2. Mayor que 1 y menor que 2 horas,60.129856,Caldas,MANIZALES,1.834225,A2. Mayor que 1 y menor que 2 horas,66.19676,Pequeña propiedad,11023.814679934549,Pequeña propiedad,6029,4,10980.85236,SI,-,66594,5.323906864,-75.71339683
279,Polygon,66,682,SANTA ROSA DE CABAL,RISARALDA,66682,66682,Andina,6601,UNO - VERTIENTE ORIENTAL,Ciudades y aglomeraciones,-,79840,-,2. PBOT,CINCO,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.500425,-,-,Irradiado_Mayor que 100 - hasta 120,Mayor que 100 - hasta 120,1,66682,Risaralda,SANTA ROSA DE CABAL,0,A1. Menos 1 hora,0,Risaralda,PEREIRA,0.344905,A1. Menos 1 hora,13.302439,Mediana propiedad,14194.573516806136,Pequeña propiedad,3336,4,25055.37371,SI,-,66682,4.833789828,-75.54950174
280,Polygon,66,687,SANTUARIO,RISARALDA,66687,66687,Andina,6602,DOS - VERTIENTE OCCIDENTAL,Intermedio,-,12826,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio,0.392344,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,66687,Risaralda,LA VIRGINIA,0.623717,A1. Menos 1 hora,25.97645,Risaralda,PEREIRA,1.470751,A2. Mayor que 1 y menor que 2 horas,59.336962,Pequeña propiedad,7608.605078649097,Pequeña propiedad,1699,4,10339.53091,SI,-,66687,5.076100313,-76.02286946
1057,Polygon,68,1,BUCARAMANGA,SANTANDER,68001,68001,Andina,6805,SOTO,Ciudades y aglomeraciones,si,614860,-,3. POT,ESPECIAL,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.52533,-,-,Irradiado_Mayor que 160 - hasta 180,Mayor que 160 - hasta 180,1,68001,Santander,BUCARAMANGA,0,A1. Menos 1 hora,0,Santander,BUCARAMANGA,0,A1. Menos 1 hora,0,Pequeña propiedad,4498.0059969273925,Pequeña propiedad,1182,4,6976.436388,SI,-,68001,7.155833544,-73.11156997
971,Polygon,68,13,AGUADA,SANTANDER,68013,68013,Andina,6806,VELEZ,Rural disperso,-,1938,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.784268,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68013,Santander,BARBOSA,1.74777,A2. Mayor que 1 y menor que 2 horas,39.393102,Boyacá,TUNJA,4.326361,A5. Mayor que 4 y menor que 5 horas,106.562655,Pequeña propiedad,5052.344520725188,Pequeña propiedad,1213,3,3761.993513,SI,-,68013,6.182208476,-73.53038541
972,Polygon,68,20,ALBANIA,SANTANDER,68020,68020,Andina,6806,VELEZ,Rural disperso,-,4263,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.715343,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68020,Boyacá,CHIQUINQUIRÁ,1.778001,A2. Mayor que 1 y menor que 2 horas,41.741631,Boyacá,TUNJA,3.78565,A4. Mayor que 3 y menor que 4 horas,113.663874,Pequeña propiedad,11889.989535727296,Pequeña propiedad,2756,3,9075.998737,SI,-,68020,5.788190519,-73.79236929
973,Polygon,68,51,ARATOCA,SANTANDER,68051,68051,Andina,6803,GUANENTA,Rural disperso,-,8678,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.39311,-,-,Irradiado_Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,1,68051,Santander,SAN GIL,0.906059,A1. Menos 1 hora,25.139192,Santander,BUCARAMANGA,1.993408,A2. Mayor que 1 y menor que 2 horas,61.76539,"Gran propiedad, latifundios",6366.502067934868,Pequeña propiedad,1320,4,11769.77853,SI,-,68051,6.716766585,-73.01162697
974,Polygon,68,77,BARBOSA,SANTANDER,68077,68077,Andina,6806,VELEZ,Intermedio,-,32861,-,2. PBOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.392891,-,-,Irradiado_Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,1,68077,Santander,BARBOSA,0,A1. Menos 1 hora,0,Boyacá,TUNJA,2.59815,A3. Mayor que 2 y menor que 3 horas,67.818081,Pequeña propiedad,3630.205740956191,Pequeña propiedad,1956,3,2442.418288,SI,-,68077,5.955617327,-73.62345229
975,Polygon,68,79,BARICHARA,SANTANDER,68079,68079,Andina,6803,GUANENTA,Intermedio,-,11092,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.192373,-,-,Irradiado_Mayor que 100 - hasta 120,Mayor que 100 - hasta 120,1,68079,Santander,SAN GIL,0.926737,A1. Menos 1 hora,18.299495,Santander,BUCARAMANGA,3.483556,A4. Mayor que 3 y menor que 4 horas,92.446003,Pequeña propiedad,7969.688894017584,Pequeña propiedad,3122,2,5800.826551,SI,-,68079,6.647062543,-73.21518466
976,Polygon,68,81,BARRANCABERMEJA,SANTANDER,68081,68081,Andina,6804,MARES,Ciudades y aglomeraciones,-,214571,-,3. POT,UNO,G1_ALTO,No PDET,NO ZOMAC,Medio,0.557901,2024,3.2.1,Irradiado_Mayor que 80 - hasta 100,Mayor que 80 - hasta 100,1,68081,Santander,BARRANCABERMEJA,0,A1. Menos 1 hora,0,Santander,BUCARAMANGA,3.367109,A4. Mayor que 3 y menor que 4 horas,110.860216,Mediana propiedad,60105.403151186154,Mediana propiedad,945,3,64968.37368,SI,-,68081,7.054074558,-73.78211646
977,Polygon,68,92,BETULIA,SANTANDER,68092,68092,Andina,6804,MARES,Rural disperso,-,6241,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.200412,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68092,Santander,PIEDECUESTA,3.463546,A4. Mayor que 3 y menor que 4 horas,59.678384,Santander,BUCARAMANGA,3.986512,A4. Mayor que 3 y menor que 4 horas,75.222244,Mediana propiedad,25885.06408195236,Pequeña propiedad,774,4,20520.56526,SI,-,68092,7.033255886,-73.37872388
1054,Polygon,68,101,BOLIVAR,SANTANDER,68101,68101,Andina,6806,VELEZ,Rural disperso,-,11803,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET, ZOMAC,Medio Bajo,0.862635,-,-,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,68101,Santander,BARBOSA,0.789122,A1. Menos 1 hora,22.945079,Boyacá,TUNJA,3.351503,A4. Mayor que 3 y menor que 4 horas,89.656053,Mediana propiedad,28070.032932924958,Pequeña propiedad,5159,3,34189.7782,SI,-,68101,6.181715586,-73.92065703
978,Polygon,68,121,CABRERA,SANTANDER,68121,68121,Andina,6803,GUANENTA,Rural disperso,-,2022,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.434737,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68121,Santander,SAN GIL,0.86055,A1. Menos 1 hora,19.609545,Santander,BUCARAMANGA,3.728259,A4. Mayor que 3 y menor que 4 horas,106.314127,Pequeña propiedad,3517.145049924101,Pequeña propiedad,789,3,5371.77779,SI,-,68121,6.562543673,-73.25034892
979,Polygon,68,132,CALIFORNIA,SANTANDER,68132,68132,Andina,6805,SOTO,Rural,-,2246,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.545045,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68132,Norte de Santander,PAMPLONA,2.929394,A3. Mayor que 2 y menor que 3 horas,65.525188,Santander,BUCARAMANGA,3.189557,A4. Mayor que 3 y menor que 4 horas,48.614423,Mediana propiedad,2029.6503740634616,Pequeña propiedad,307,4,2821.113319,SI,-,68132,7.331565443,-72.95131825
980,Polygon,68,147,CAPITANEJO,SANTANDER,68147,68147,Andina,6802,GARCIA ROVIRA,Intermedio,-,5687,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.670896,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68147,Boyacá,DUITAMA,3.757306,A4. Mayor que 3 y menor que 4 horas,120.809459,Santander,BUCARAMANGA,4.823613,A5. Mayor que 4 y menor que 5 horas,140.030274,Pequeña propiedad,3858.0122732655027,Pequeña propiedad,1171,4,4493.144216,SI,-,68147,6.520200095,-72.67435203
981,Polygon,68,152,CARCASI,SANTANDER,68152,68152,Andina,6802,GARCIA ROVIRA,Rural disperso,-,4427,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.664343,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68152,Norte de Santander,PAMPLONA,5.00479, ,121.355548,Santander,BUCARAMANGA,5.638718,A6. Mayor que 5 y menor que 6 horas,140.913117,Pequeña propiedad,9617.266778962741,Pequeña propiedad,2484,3,7751.013126,SI,-,68152,6.659675274,-72.56968434
982,Polygon,68,160,CEPITA,SANTANDER,68160,68160,Andina,6802,GARCIA ROVIRA,Rural disperso,-,2100,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.842043,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68160,Santander,PIEDECUESTA,1.228604,A2. Mayor que 1 y menor que 2 horas,39.937468,Santander,BUCARAMANGA,1.768332,A2. Mayor que 1 y menor que 2 horas,56.447013,"Gran propiedad, latifundios",4547.394138784257,Pequeña propiedad,724,4,9835.630227,SI,-,68160,6.752465533,-72.92924629
983,Polygon,68,162,CERRITO,SANTANDER,68162,68162,Andina,6802,GARCIA ROVIRA,Rural,-,7062,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.312393,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68162,Norte de Santander,PAMPLONA,2.676349,A3. Mayor que 2 y menor que 3 horas,86.660721,Santander,BUCARAMANGA,4.672301,A5. Mayor que 4 y menor que 5 horas,135.146212,Mediana propiedad,7006.048441952042,Pequeña propiedad,1181,3,8064.93675,SI,-,68162,6.903923173,-72.64536324
984,Polygon,68,167,CHARALA,SANTANDER,68167,68167,Andina,6803,GUANENTA,Rural,-,12734,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.407806,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68167,Santander,SAN GIL,1.426036,A2. Mayor que 1 y menor que 2 horas,36.901934,Santander,BUCARAMANGA,4.253794,A5. Mayor que 4 y menor que 5 horas,121.733723,Mediana propiedad,15006.142938652141,Pequeña propiedad,3551,3,16677.86491,SI,-,68167,6.35099819,-73.06101382
985,Polygon,68,169,CHARTA,SANTANDER,68169,68169,Andina,6805,SOTO,Rural disperso,-,3007,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Bajo,0.13614,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68169,Santander,BUCARAMANGA,2.874549,A3. Mayor que 2 y menor que 3 horas,36.733304,Santander,BUCARAMANGA,2.853373,A3. Mayor que 2 y menor que 3 horas,37.433304,Pequeña propiedad,6669.697844169519,Pequeña propiedad,1224,4,6654.319758,SI,-,68169,7.282973001,-72.97829057
986,Polygon,68,176,CHIMA,SANTANDER,68176,68176,Andina,6801,COMUNERA,Rural disperso,-,2977,-,1. EOT,SEIS,,No PDET,NO ZOMAC,Medio Bajo,0.476116,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68176,Santander,SOCORRO,1.157597,A2. Mayor que 1 y menor que 2 horas,26.697771,Santander,BUCARAMANGA,4.727099,A5. Mayor que 4 y menor que 5 horas,134.174639,Mediana propiedad,7227.994600837918,Pequeña propiedad,1064,4,10680.05377,SI,-,68176,6.361627641,-73.40172144
987,Polygon,68,179,CHIPATA,SANTANDER,68179,68179,Andina,6806,VELEZ,Rural,-,5309,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.648521,-,-,Irradiado_Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,1,68179,Santander,BARBOSA,0.805705,A1. Menos 1 hora,23.927922,Boyacá,TUNJA,3.368086,A4. Mayor que 3 y menor que 4 horas,90.638896,Pequeña propiedad,8249.019835514038,Pequeña propiedad,3879,2,3933.487633,SI,-,68179,6.067944658,-73.63239132
988,Polygon,68,190,CIMITARRA,SANTANDER,68190,68190,Andina,6806,VELEZ,Rural,-,35464,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.546534,-,-,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,68190,Antioquia,PUERTO BERRÍO,1.577788,A2. Mayor que 1 y menor que 2 horas,72.70803,Santander,BUCARAMANGA,4.582138,A5. Mayor que 4 y menor que 5 horas,197.430692,Mediana propiedad,154642.72858735474,Mediana propiedad,2267,3,205662.3176,SI,-,68190,6.40972961,-74.17030427
989,Polygon,68,207,CONCEPCION,SANTANDER,68207,68207,Andina,6802,GARCIA ROVIRA,Rural,-,6016,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.377358,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68207,Norte de Santander,PAMPLONA,3.02884,A4. Mayor que 3 y menor que 4 horas,95.796255,Santander,BUCARAMANGA,4.321706,A5. Mayor que 4 y menor que 5 horas,125.644993,Pequeña propiedad,7406.305768661287,Pequeña propiedad,2060,3,8061.572831,SI,-,68207,6.76062337,-72.61815735
990,Polygon,68,209,CONFINES,SANTANDER,68209,68209,Andina,6801,COMUNERA,Rural disperso,-,3235,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.277733,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68209,Santander,SOCORRO,0.736104,A1. Menos 1 hora,15.605382,Santander,BUCARAMANGA,4.305606,A5. Mayor que 4 y menor que 5 horas,123.082251,Pequeña propiedad,4720.758412,Pequeña propiedad,1079,3,2182.02713,SI,-,68209,6.342314443,-73.25014013
1034,Polygon,68,211,CONTRATACION,SANTANDER,68211,68211,Andina,6801,COMUNERA,Rural,-,3834,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.217011,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68211,Santander,SOCORRO,2.422072,A3. Mayor que 2 y menor que 3 horas,42.490159,Boyacá,TUNJA,5.656088,A6. Mayor que 5 y menor que 6 horas,146.855757,Mediana propiedad,4741.519800227912,Pequeña propiedad,1001,4,9038.894591,SI,-,68211,6.303116611,-73.50211527
1035,Polygon,68,217,COROMORO,SANTANDER,68217,68217,Andina,6803,GUANENTA,Rural disperso,-,5250,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.46957,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68217,Santander,SAN GIL,2.712173,A3. Mayor que 2 y menor que 3 horas,48.848737,Santander,BUCARAMANGA,5.539931,A6. Mayor que 5 y menor que 6 horas,133.680527,Mediana propiedad,17411.503093112016,Pequeña propiedad,2980,4,24491.14627,SI,-,68217,6.234735779,-72.98176803
1036,Polygon,68,229,CURITI,SANTANDER,68229,68229,Andina,6803,GUANENTA,Intermedio,-,13227,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.353314,-,-,Irradiado_Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,1,68229,Santander,SAN GIL,0.48953,A1. Menos 1 hora,12.236753,Santander,BUCARAMANGA,2.571702,A3. Mayor que 2 y menor que 3 horas,76.374935,Mediana propiedad,11260.208311385713,Pequeña propiedad,2567,3,10539.82478,SI,-,68229,6.608966483,-73.05897888
1037,Polygon,68,235,EL CARMEN DE CHUCURI,SANTANDER,68235,68235,Andina,6804,MARES,Rural disperso,-,22419,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.484699,2024,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,68235,Santander,BARRANCABERMEJA,3.073632,A4. Mayor que 3 y menor que 4 horas,76.556558,Santander,BUCARAMANGA,4.997926,A5. Mayor que 4 y menor que 5 horas,152.747431,Mediana propiedad,763.5909485345616,Pequeña propiedad,99,1,1222.581369,SI,-,68235,6.664260002,-73.56475288
1038,Polygon,68,245,EL GUACAMAYO,SANTANDER,68245,68245,Andina,6801,COMUNERA,Rural disperso,-,2266,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.781356,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68245,Santander,SOCORRO,2.658482,A3. Mayor que 2 y menor que 3 horas,49.757063,Boyacá,TUNJA,5.503744,A6. Mayor que 5 y menor que 6 horas,128.055043,Mediana propiedad,5744.058754206472,Pequeña propiedad,972,4,5251.204989,SI,-,68245,6.236115743,-73.4977605
1055,Polygon,68,250,EL PEÑON,SANTANDER,68250,68250,Andina,6806,VELEZ,Rural disperso,-,5350,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio,0.723189,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68250,Santander,BARBOSA,1.272186,A2. Mayor que 1 y menor que 2 horas,34.019091,Boyacá,TUNJA,3.834567,A4. Mayor que 3 y menor que 4 horas,100.730065,"Gran propiedad, latifundios",12458.503858045404,Pequeña propiedad,1778,4,26355.44875,SI,-,68250,6.123389691,-74.00040397
1039,Polygon,68,255,EL PLAYON,SANTANDER,68255,68255,Andina,6805,SOTO,Rural,-,14107,-,1. EOT,SEIS,G3_MEDIO,No PDET, ZOMAC,Medio Bajo,0.70111,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68255,Santander,BUCARAMANGA,1.641252,A2. Mayor que 1 y menor que 2 horas,47.971782,Santander,BUCARAMANGA,1.620076,A2. Mayor que 1 y menor que 2 horas,48.671782,Mediana propiedad,30719.93919664427,Pequeña propiedad,1265,4,30338.94872,SI,-,68255,7.524284721,-73.18158192
1040,Polygon,68,264,ENCINO,SANTANDER,68264,68264,Andina,6803,GUANENTA,Rural disperso,-,2717,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.49309,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68264,Santander,SAN GIL,2.47941,A3. Mayor que 2 y menor que 3 horas,63.861227,Boyacá,TUNJA,4.413481,A5. Mayor que 4 y menor que 5 horas,106.659711,Mediana propiedad,9453.472505,Pequeña propiedad,1743,3,12715.96808,SI,-,68264,6.079061224,-73.06206665
1041,Polygon,68,266,ENCISO,SANTANDER,68266,68266,Andina,6802,GARCIA ROVIRA,Rural disperso,-,3629,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.427599,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68266,Norte de Santander,PAMPLONA,3.844617,A4. Mayor que 3 y menor que 4 horas,108.304581,Santander,BUCARAMANGA,4.415884,A5. Mayor que 4 y menor que 5 horas,120.799408,Pequeña propiedad,5145.524932167088,Pequeña propiedad,1543,3,2850.796427,SI,-,68266,6.65824115,-72.68027939
1042,Polygon,68,271,FLORIAN,SANTANDER,68271,68271,Andina,6806,VELEZ,Rural disperso,-,6021,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.593939,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68271,Boyacá,CHIQUINQUIRÁ,2.174928,A3. Mayor que 2 y menor que 3 horas,49.791378,Boyacá,TUNJA,3.992868,A4. Mayor que 3 y menor que 4 horas,111.525397,Pequeña propiedad,10228.546277838279,Pequeña propiedad,1684,4,6806.504089,SI,-,68271,5.801106291,-73.95524931
1053,Polygon,68,276,FLORIDABLANCA,SANTANDER,68276,68276,Andina,6805,SOTO,Ciudades y aglomeraciones,-,336155,-,3. POT,UNO,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.220008,-,-,Irradiado_Mayor que 100 - hasta 120,Mayor que 100 - hasta 120,1,68276,Santander,FLORIDABLANCA,0,A1. Menos 1 hora,0,Santander,BUCARAMANGA,0.363566,A1. Menos 1 hora,6.628427,Pequeña propiedad,4479.257480307058,Pequeña propiedad,2117,3,2748.776872,SI,-,68276,7.079704598,-73.0679925
1043,Polygon,68,296,GALAN,SANTANDER,68296,68296,Andina,6801,COMUNERA,Rural disperso,-,3005,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.411342,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68296,Santander,SOCORRO,1.54725,A2. Mayor que 1 y menor que 2 horas,27.369343,Santander,BUCARAMANGA,4.401523,A5. Mayor que 4 y menor que 5 horas,106.534228,Mediana propiedad,11912.175208097602,Pequeña propiedad,1131,4,11984.12174,SI,-,68296,6.671810994,-73.32467124
1044,Polygon,68,298,GAMBITA,SANTANDER,68298,68298,Andina,6801,COMUNERA,Rural disperso,-,4190,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.786404,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68298,Santander,BARBOSA,2.047482,A3. Mayor que 2 y menor que 3 horas,53.257063,Boyacá,TUNJA,2.446772,A3. Mayor que 2 y menor que 3 horas,65.182547,Mediana propiedad,29263.90966041253,Pequeña propiedad,2263,3,20908.35211,SI,-,68298,5.924383558,-73.31939934
1052,Polygon,68,307,GIRON,SANTANDER,68307,68307,Andina,6805,SOTO,Ciudades y aglomeraciones,-,174465,-,3. POT,DOS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.235939,-,-,Irradiado_Mayor que 140 - hasta 160,Mayor que 140 - hasta 160,1,68307,Santander,GIRÓN,0,A1. Menos 1 hora,0,Santander,BUCARAMANGA,0.473881,A1. Menos 1 hora,10.484062,Mediana propiedad,22302.06079140126,Pequeña propiedad,3421,3,15254.87888,SI,-,68307,6.976734127,-73.205267
