FID,Shape,DPTO_CCDGO,MPIO_CCDGO,MUNICIPIO,DEPARTAMENTO,PK,CODIGO_DANE,Region,CODIGO_PRO,PROVINCIA,RURALIDAD,Capital,Población,Área_No_Municipalizada,Instrumento,Categoria_Municipal,Nivel_Desempeño_Fiscal,PDET,ZOMAC,IRV,INFORMALIDAD,Año,Cod_precio,irradiado_rango_prec,rango_prec,irradiado,Codigo_D1,Isocrona_25k_DPTO,Isocrona_25K_MPIO,Isocrona_25K_TIEMPO,Isocrona_25K_HORA,Isocrona_25K_DIST,Isocrona_CAPIT_DPTO,Isocrona_CAPI_MPIO,Isocrona_CAPI_TIEMPO,Isocrona_CAPI_HORA,Isocrona_CAPI_DIST,Tamaño_Predial_Area,Tamaño_predial_AREA_HA,Tamaño_predial_numero,Tamaño_Predial_numero_(ha),GRUPO_UFH,AREA_UFH,Uso_agrope,Observacio,VCRT_valor_medio
996,Polygon,68,682,SAN JOAQUIN,SANTANDER,68682,68682,Andina,6803,GUANENTA,Rural disperso,-,2301,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.726446,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68682.0,Santander,SAN GIL,1.306243,A2. Mayor que 1 y menor que 2 horas,46.501429,Santander,BUCARAMANGA,3.958607,A4. Mayor que 3 y menor que 4 horas,126.729055,Pequeña propiedad,6579.683844528012,Pequeña propiedad,1333.0,4,11348.548054,SI,-,
997,Polygon,68,684,SAN JOSE DE MIRANDA,SANTANDER,68684,68684,Andina,6802,GARCIA ROVIRA,Rural,-,4429,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.481349,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68684.0,Norte de Santander,PAMPLONA,3.550577,A4. Mayor que 3 y menor que 4 horas,112.257273,Santander,BUCARAMANGA,4.095791,A5. Mayor que 4 y menor que 5 horas,118.709459,Pequeña propiedad,5927.598864524153,Pequeña propiedad,2260.0,4,3627.740451,SI,-,
998,Polygon,68,686,SAN MIGUEL,SANTANDER,68686,68686,Andina,6802,GARCIA ROVIRA,Rural disperso,-,2661,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.609254,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68686.0,Boyacá,DUITAMA,4.751518,A5. Mayor que 4 y menor que 5 horas,140.720224,Santander,BUCARAMANGA,5.491924,A6. Mayor que 5 y menor que 6 horas,141.954538,Pequeña propiedad,4563.611794405963,Pequeña propiedad,1416.0,3,3157.0422,SI,-,
999,Polygon,68,689,SAN VICENTE DE CHUCURI,SANTANDER,68689,68689,Andina,6804,MARES,Rural,-,36272,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.182149,2024,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,68689.0,Santander,BARRANCABERMEJA,2.855905,A3. Mayor que 2 y menor que 3 horas,68.352395,Santander,BUCARAMANGA,4.199893,A5. Mayor que 4 y menor que 5 horas,74.325188,Pequeña propiedad,1255.501923776021,Pequeña propiedad,374.0,3,1443.219003,SI,-,
1000,Polygon,68,705,SANTA BARBARA,SANTANDER,68705,68705,Andina,6805,SOTO,Rural disperso,-,2496,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.646518,-,-,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,68705.0,Santander,PIEDECUESTA,1.385151,A2. Mayor que 1 y menor que 2 horas,33.896046,Santander,BUCARAMANGA,1.924878,A2. Mayor que 1 y menor que 2 horas,50.405592,Mediana propiedad,8597.624599014904,Pequeña propiedad,555.0,4,13607.723793,SI,-,
1001,Polygon,68,720,SANTA HELENA DEL OPON,SANTANDER,68720,68720,Andina,6801,COMUNERA,Rural disperso,-,3548,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.593324,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68720.0,Santander,BARBOSA,2.659587,A3. Mayor que 2 y menor que 3 horas,73.032294,Boyacá,TUNJA,5.221968,A6. Mayor que 5 y menor que 6 horas,139.743268,Mediana propiedad,21304.013305622866,Pequeña propiedad,873.0,3,19504.866937,SI,-,
1002,Polygon,68,745,SIMACOTA,SANTANDER,68745,68745,Andina,6801,COMUNERA,Rural disperso,-,10706,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.5,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68745.0,Santander,SOCORRO,0.533876,A1. Menos 1 hora,12.246804,Santander,BUCARAMANGA,4.103377,A5. Mayor que 4 y menor que 5 horas,119.723672,Mediana propiedad,51375.99343914822,Pequeña propiedad,2113.0,3,38653.095926,SI,-,
1003,Polygon,68,755,SOCORRO,SANTANDER,68755,68755,Andina,6801,COMUNERA,Intermedio,-,35604,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.343903,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68755.0,Santander,SOCORRO,0.0,A1. Menos 1 hora,0.0,Santander,BUCARAMANGA,3.63926,A4. Mayor que 3 y menor que 4 horas,107.959711,Pequeña propiedad,6965.346153158713,Pequeña propiedad,2753.0,3,6953.265458,SI,-,
1004,Polygon,68,770,SUAITA,SANTANDER,68770,68770,Andina,6801,COMUNERA,Rural disperso,-,10592,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.415351,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68770.0,Santander,BARBOSA,1.358356,A2. Mayor que 1 y menor que 2 horas,44.811479,Boyacá,TUNJA,3.936948,A4. Mayor que 3 y menor que 4 horas,111.981032,Mediana propiedad,13158.640029584072,Pequeña propiedad,3056.0,2,13654.332372,SI,-,
1005,Polygon,68,773,SUCRE,SANTANDER,68773,68773,Andina,6806,VELEZ,Rural disperso,-,7549,-,1. EOT,SEIS,G1_ALTO,No PDET, ZOMAC,Medio Bajo,0.802304,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68773.0,Santander,BARBOSA,1.161557,A2. Mayor que 1 y menor que 2 horas,26.197771,Boyacá,TUNJA,3.723938,A4. Mayor que 3 y menor que 4 horas,92.908745,Pequeña propiedad,22129.418840921593,Pequeña propiedad,4625.0,4,23514.608181,SI,-,
1006,Polygon,68,780,SURATA,SANTANDER,68780,68780,Andina,6805,SOTO,Rural disperso,-,4110,-,1. EOT,SEIS,G1_ALTO,No PDET, ZOMAC,Medio Bajo,0.610427,-,-,Irradiado_Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,1,68780.0,Santander,BUCARAMANGA,2.983701,A3. Mayor que 2 y menor que 3 horas,40.961732,Santander,BUCARAMANGA,2.962525,A3. Mayor que 2 y menor que 3 horas,41.661732,Mediana propiedad,18434.598960695126,Pequeña propiedad,911.0,4,21173.712694,SI,-,
1007,Polygon,68,820,TONA,SANTANDER,68820,68820,Andina,6805,SOTO,Rural disperso,-,7602,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.064568,-,-,Irradiado_Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,1,68820.0,Santander,BUCARAMANGA,1.600428,A2. Mayor que 1 y menor que 2 horas,30.743355,Santander,BUCARAMANGA,1.561664,A2. Mayor que 1 y menor que 2 horas,30.901934,Mediana propiedad,9762.553187853566,Pequeña propiedad,1862.0,4,13611.317636,SI,-,
1008,Polygon,68,855,VALLE DE SAN JOSE,SANTANDER,68855,68855,Andina,6803,GUANENTA,Intermedio,-,6379,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.412394,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68855.0,Santander,SAN GIL,0.53314,A1. Menos 1 hora,14.953911,Santander,BUCARAMANGA,3.360898,A4. Mayor que 3 y menor que 4 horas,99.7857,Pequeña propiedad,4928.494824024414,Pequeña propiedad,1611.0,3,4252.027644,SI,-,
1009,Polygon,68,861,VELEZ,SANTANDER,68861,68861,Andina,6806,VELEZ,Rural,-,26109,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.567249,-,-,Irradiado_Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,1,68861.0,Santander,BARBOSA,0.459184,A1. Menos 1 hora,16.161017,Boyacá,TUNJA,3.021565,A4. Mayor que 3 y menor que 4 horas,82.871991,Pequeña propiedad,18823.59103675203,Pequeña propiedad,5922.0,4,16595.437607,SI,-,
1010,Polygon,68,867,VETAS,SANTANDER,68867,68867,Andina,6805,SOTO,Rural,-,2322,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Bajo,0.689895,-,-,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,68867.0,Norte de Santander,PAMPLONA,2.534402,A3. Mayor que 2 y menor que 3 horas,56.544069,Santander,BUCARAMANGA,3.245229,A4. Mayor que 3 y menor que 4 horas,63.638182,Pequeña propiedad,1329.208630393378,Pequeña propiedad,328.0,4,2458.948755,SI,-,
1011,Polygon,68,872,VILLANUEVA,SANTANDER,68872,68872,Andina,6803,GUANENTA,Intermedio,-,8740,-,1. EOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.238397,-,-,Irradiado_Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,1,68872.0,Santander,SAN GIL,0.862936,A1. Menos 1 hora,17.185281,Santander,BUCARAMANGA,3.153882,A4. Mayor que 3 y menor que 4 horas,85.35189,Pequeña propiedad,5091.938861927635,Pequeña propiedad,1325.0,3,5444.694275,SI,-,
1012,Polygon,68,895,ZAPATOCA,SANTANDER,68895,68895,Andina,6804,MARES,Rural,-,9925,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.170299,-,-,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,68895.0,Santander,PIEDECUESTA,2.566566,A3. Mayor que 2 y menor que 3 horas,43.327417,Santander,BUCARAMANGA,3.089532,A4. Mayor que 3 y menor que 4 horas,58.871277,Mediana propiedad,19138.621340298145,Pequeña propiedad,762.0,4,16062.672499,SI,-,
598,Polygon,70,1,SINCELEJO,SUCRE,70001,70001,Caribe,7002,MONTES DE MARIA,Ciudades y aglomeraciones,si,310456,-,3. POT,DOS,,No PDET,NO ZOMAC,Medio Bajo,0.329263,2023,4.1.2,Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,0,70001.0,Sucre,SINCELEJO,0.0,A1. Menos 1 hora,0.0,Sucre,SINCELEJO,0.0,A1. Menos 1 hora,0.0,Pequeña propiedad,3295.970033810445,Pequeña propiedad,1632.0,2,4071.502001,SI,Cercania a la capital del departamento,
599,Polygon,70,110,BUENAVISTA,SUCRE,70110,70110,Caribe,7004,SABANAS,Intermedio,-,11231,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.476503,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,70110.0,Bolívar,MAGANGUÉ,0.660625,A1. Menos 1 hora,27.662237,Sucre,SINCELEJO,1.621015,A2. Mayor que 1 y menor que 2 horas,59.261227,Mediana propiedad,2820.336476173986,Pequeña propiedad,420.0,2,5182.016362,SI,Agropecuario,
600,Polygon,70,124,CAIMITO,SUCRE,70124,70124,Caribe,7005,SAN JORGE,Rural disperso,-,16966,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.664444,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,70124.0,Sucre,SAN MARCOS,0.93237,A1. Menos 1 hora,26.862237,Sucre,SINCELEJO,2.473703,A3. Mayor que 2 y menor que 3 horas,81.971991,"Gran propiedad, latifundios",9939.209388753872,Pequeña propiedad,553.0,3,9254.304033,SI,Agropecuario - Pequeños sectores con inflruencia de corredor vial y mayores valores,
601,Polygon,70,204,COLOSO,SUCRE,70204,70204,Caribe,7002,MONTES DE MARIA,Rural,-,9325,-,1. EOT,SEIS,G1_ALTO,PDET Montes de María, ZOMAC,Medio,0.801464,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70204.0,Sucre,SINCELEJO,0.779954,A1. Menos 1 hora,32.49899,Sucre,SINCELEJO,0.775437,A1. Menos 1 hora,32.457569,Pequeña propiedad,2041.356612866067,Pequeña propiedad,471.0,2,3368.475688,SI,Agrícola y pecuario,
602,Polygon,70,215,COROZAL,SUCRE,70215,70215,Caribe,7004,SABANAS,Intermedio,-,70591,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.599756,2023,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,70215.0,Sucre,COROZAL,0.0,A1. Menos 1 hora,0.0,Sucre,SINCELEJO,0.441122,A1. Menos 1 hora,14.602439,Pequeña propiedad,1361.084605195444,Pequeña propiedad,376.0,2,2109.027998,SI,"Agrícola, pecuario y parcelas pequeñas",
603,Polygon,70,221,COVEÑAS,SUCRE,70221,70221,Caribe,7003,MORROSQUILLO,Intermedio,-,21190,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.28157,2023,4.1.2,Mayor que 70 - hasta 80,Mayor que 70 - hasta 80,0,70221.0,Sucre,SANTIAGO DE TOLÚ,0.549181,A1. Menos 1 hora,22.2664,Sucre,SINCELEJO,1.24701,A2. Mayor que 1 y menor que 2 horas,60.513918,Pequeña propiedad,470.2375197595503,Pequeña propiedad,167.0,3,1211.66665,SI,"Agrícola, pecuario, turístico",
604,Polygon,70,230,CHALAN,SUCRE,70230,70230,Caribe,7002,MONTES DE MARIA,Intermedio,-,4786,-,1. EOT,SEIS,G4_MEDIO_BAJO,PDET Montes de María, ZOMAC,Medio,0.859073,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,70230.0,Sucre,SINCELEJO,0.990978,A1. Menos 1 hora,41.024473,Sucre,SINCELEJO,0.986461,A1. Menos 1 hora,40.983052,Pequeña propiedad,1047.177627699462,Pequeña propiedad,183.0,2,1397.278334,SI,Agrícola y pecuario,
605,Polygon,70,233,EL ROBLE,SUCRE,70233,70233,Caribe,7004,SABANAS,Intermedio,-,10299,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.393271,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,70233.0,Sucre,COROZAL,1.074446,A2. Mayor que 1 y menor que 2 horas,31.329141,Sucre,SINCELEJO,1.22435,A2. Mayor que 1 y menor que 2 horas,46.428636,Mediana propiedad,775.5196275670962,Pequeña propiedad,40.0,1,689.611973,SI,Agropecuario,
606,Polygon,70,235,GALERAS,SUCRE,70235,70235,Caribe,7004,SABANAS,Intermedio,-,24257,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.398045,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,70235.0,Sucre,COROZAL,1.037955,A2. Mayor que 1 y menor que 2 horas,38.344574,Sucre,SINCELEJO,1.476993,A2. Mayor que 1 y menor que 2 horas,52.86417,Mediana propiedad,1588.993419518039,Pequeña propiedad,324.0,3,1840.220435,SI,-,
607,Polygon,70,265,GUARANDA,SUCRE,70265,70265,Caribe,7001,MOJANA,Intermedio,-,18955,-,1. EOT,SEIS,G3_MEDIO,No PDET,NO ZOMAC,Medio Bajo,0.638705,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,70265.0,Sucre,SAN MARCOS,2.667848,A3. Mayor que 2 y menor que 3 horas,104.751385,Córdoba,MONTERÍA,5.479835,A6. Mayor que 5 y menor que 6 horas,230.496883,Mediana propiedad,7053.717388590903,Pequeña propiedad,212.0,2,6242.157183,SI,-,
608,Polygon,70,400,LA UNION,SUCRE,70400,70400,Caribe,7005,SAN JORGE,Rural,-,14282,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.579845,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70400.0,Córdoba,SAHAGÚN,0.899758,A1. Menos 1 hora,28.827922,Sucre,SINCELEJO,1.90189,A2. Mayor que 1 y menor que 2 horas,79.493817,Mediana propiedad,6794.061774742979,Pequeña propiedad,698.0,3,6940.967462,SI,Pecuario - Las zonas cercanas al municipio pueden incluso superar el rango establecido por influencia de usos redreativos.,
609,Polygon,70,418,LOS PALMITOS,SUCRE,70418,70418,Caribe,7004,SABANAS,Intermedio,-,24638,-,1. EOT,SEIS,G5_BAJO,PDET Montes de María, ZOMAC,Medio Bajo,0.509253,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70418.0,Sucre,COROZAL,0.177337,A1. Menos 1 hora,8.766905,Sucre,SINCELEJO,0.587359,A1. Menos 1 hora,22.120815,Mediana propiedad,2654.103689195433,Pequeña propiedad,483.0,2,3112.249826,SI,Agropecuario,
610,Polygon,70,429,MAJAGUAL,SUCRE,70429,70429,Caribe,7001,MOJANA,Rural,-,41601,-,2. PBOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Bajo,0.789199,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,70429.0,Sucre,SAN MARCOS,2.232436,A3. Mayor que 2 y menor que 3 horas,88.238896,Córdoba,MONTERÍA,5.044423,A6. Mayor que 5 y menor que 6 horas,213.984394,Mediana propiedad,10670.08921772513,Pequeña propiedad,771.0,2,9874.709014,SI,Agropecuario,
623,Polygon,70,473,MORROA,SUCRE,70473,70473,Caribe,7002,MONTES DE MARIA,Intermedio,-,16360,-,1. EOT,SEIS,G3_MEDIO,PDET Montes de María, ZOMAC,Medio Bajo,0.717251,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70473.0,Sucre,COROZAL,0.12783,A1. Menos 1 hora,4.869848,Sucre,SINCELEJO,0.437474,A1. Menos 1 hora,12.536753,Mediana propiedad,1929.985758031921,Pequeña propiedad,1036.0,2,1847.303139,SI,Agropecuario,
611,Polygon,70,508,OVEJAS,SUCRE,70508,70508,Caribe,7002,MONTES DE MARIA,Rural,-,23862,-,1. EOT,SEIS,G1_ALTO,PDET Montes de María, ZOMAC,Medio,0.639636,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,70508.0,Sucre,COROZAL,0.660203,A1. Menos 1 hora,30.867619,Sucre,SINCELEJO,1.070226,A2. Mayor que 1 y menor que 2 horas,44.22153,Mediana propiedad,969.3742005107697,Pequeña propiedad,169.0,3,2299.667557,SI,Agropecuario,
612,Polygon,70,523,PALMITO,SUCRE,70523,70523,Caribe,7003,MORROSQUILLO,Intermedio,-,16224,-,1. EOT,SEIS,G2_MEDIO_ALTO,PDET Montes de María, ZOMAC,Medio Bajo,0.579293,2023,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,70523.0,Sucre,SINCELEJO,0.805007,A1. Menos 1 hora,20.379394,Sucre,SINCELEJO,0.800489,A1. Menos 1 hora,20.337973,Pequeña propiedad,591.4280038221418,Pequeña propiedad,100.0,2,714.457271,SI,Agropecuario,
613,Polygon,70,670,SAMPUES,SUCRE,70670,70670,Caribe,7004,SABANAS,Intermedio,-,52591,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.609498,2023,4.1.1,Mayor que 60 - hasta 70,Mayor que 60 - hasta 70,0,70670.0,Sucre,SINCELEJO,0.452966,A1. Menos 1 hora,18.592388,Sucre,SINCELEJO,0.448449,A1. Menos 1 hora,18.550967,Pequeña propiedad,3539.796787100297,Pequeña propiedad,1289.0,2,3976.586908,SI,"Agropecuario, parcelaciones",
614,Polygon,70,678,SAN BENITO ABAD,SUCRE,70678,70678,Caribe,7005,SAN JORGE,Rural disperso,-,30950,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.59373,2023,3.1.1,Mayor que 10 - hasta 15,Mayor que 10 - hasta 15,0,70678.0,Sucre,COROZAL,1.802944,A2. Mayor que 1 y menor que 2 horas,65.976659,Sucre,SINCELEJO,2.083461,A3. Mayor que 2 y menor que 3 horas,71.447727,Mediana propiedad,25679.26640393363,Pequeña propiedad,965.0,1,23923.06173,SI,-,
615,Polygon,70,702,SAN JUAN BETULIA,SUCRE,70702,70702,Caribe,7004,SABANAS,Intermedio,-,14306,-,1. EOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.462775,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70702.0,Sucre,COROZAL,0.206246,A1. Menos 1 hora,8.198276,Sucre,SINCELEJO,0.645284,A1. Menos 1 hora,22.717872,Pequeña propiedad,2646.212306970956,Pequeña propiedad,618.0,3,1849.304868,SI,-,
616,Polygon,70,708,SAN MARCOS,SUCRE,70708,70708,Caribe,7005,SAN JORGE,Intermedio,-,61679,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.591081,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,70708.0,Sucre,SAN MARCOS,0.0,A1. Menos 1 hora,0.0,Córdoba,MONTERÍA,2.831169,A3. Mayor que 2 y menor que 3 horas,125.945498,Mediana propiedad,2073.98198675507,Pequeña propiedad,180.0,1,2320.323541,SI,-,
617,Polygon,70,713,SAN ONOFRE,SUCRE,70713,70713,Caribe,7003,MORROSQUILLO,Intermedio,-,56256,-,2. PBOT,SEIS,G3_MEDIO,PDET Montes de María, ZOMAC,Medio Bajo,0.615741,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70713.0,Sucre,SANTIAGO DE TOLÚ,0.723868,A1. Menos 1 hora,36.126198,Sucre,SINCELEJO,1.196461,A2. Mayor que 1 y menor que 2 horas,62.326912,"Gran propiedad, latifundios",4120.376926229155,Pequeña propiedad,429.0,3,3116.946878,SI,-,
618,Polygon,70,717,SAN PEDRO,SUCRE,70717,70717,Caribe,7004,SABANAS,Intermedio,-,20065,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Bajo,0.418545,2023,3.2.1,Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,0,70717.0,Sucre,COROZAL,0.832692,A1. Menos 1 hora,40.000209,Sucre,SINCELEJO,1.242715,A2. Mayor que 1 y menor que 2 horas,53.35412,Mediana propiedad,1508.399211488901,Pequeña propiedad,276.0,2,1195.366753,SI,Agropecuario,
619,Polygon,70,742,SINCE,SUCRE,70742,70742,Caribe,7004,SABANAS,Intermedio,-,33046,-,2. PBOT,SEIS,G5_BAJO,No PDET,NO ZOMAC,Bajo,0.089812,2023,3.1.2,Mayor que 15 - hasta 20,Mayor que 15 - hasta 20,0,70742.0,Sucre,COROZAL,0.586772,A1. Menos 1 hora,21.903658,Sucre,SINCELEJO,1.025811,A2. Mayor que 1 y menor que 2 horas,36.423254,Mediana propiedad,14958.86677872301,Pequeña propiedad,991.0,2,13797.824177,SI,-,
620,Polygon,70,771,SUCRE,SUCRE,70771,70771,Caribe,7001,MOJANA,Rural,-,32573,-,2. PBOT,SEIS,G1_ALTO,No PDET,NO ZOMAC,Bajo,0.871651,2023,2.2.2,Mayor que 8 - hasta 10,Mayor que 8 - hasta 10,0,70771.0,Sucre,SAN MARCOS,3.100342,A4. Mayor que 3 y menor que 4 horas,100.299913,Córdoba,MONTERÍA,5.912329,A6. Mayor que 5 y menor que 6 horas,226.045411,Mediana propiedad,22319.08411436935,Pequeña propiedad,1829.0,2,21110.483967,SI,-,
621,Polygon,70,820,SANTIAGO DE TOLU,SUCRE,70820,70820,Caribe,7003,MORROSQUILLO,Intermedio,-,34472,-,2. PBOT,SEIS,G4_MEDIO_BAJO,No PDET,NO ZOMAC,Medio Bajo,0.652858,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,70820.0,Sucre,SANTIAGO DE TOLÚ,0.0,A1. Menos 1 hora,0.0,Sucre,SINCELEJO,0.864621,A1. Menos 1 hora,40.096046,"Gran propiedad, latifundios",2881.679105496544,Mediana propiedad,18.0,3,3699.952985,SI,-,
622,Polygon,70,823,TOLU VIEJO,SUCRE,70823,70823,Caribe,7003,MORROSQUILLO,Rural,-,23099,-,1. EOT,SEIS,G4_MEDIO_BAJO,PDET Montes de María, ZOMAC,Medio Bajo,0.667859,2023,3.2.2,Mayor que 30 - hasta 40,Mayor que 30 - hasta 40,0,70823.0,Sucre,SANTIAGO DE TOLÚ,0.427372,A1. Menos 1 hora,19.313708,Sucre,SINCELEJO,0.464353,A1. Menos 1 hora,21.123759,Mediana propiedad,1577.862805418632,Pequeña propiedad,130.0,1,2661.951486,SI,Agrícola y pecuario,
1058,Polygon,73,1,IBAGUE,TOLIMA,73001,73001,Andina,7301,IBAGUE,Ciudades y aglomeraciones,si,542046,-,3. POT,UNO,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio,0.533832,2017,4.2.2,Irradiado_Mayor que 140 - hasta 160,Mayor que 140 - hasta 160,1,73001.0,Tolima,IBAGUÉ,0.0,A1. Menos 1 hora,0.0,Tolima,IBAGUÉ,0.0,A1. Menos 1 hora,0.0,"Gran propiedad, latifundios",8841.291445313043,Pequeña propiedad,1744.0,2,18123.550539,SI,-,
1059,Polygon,73,24,ALPUJARRA,TOLIMA,73024,73024,Andina,7306,SURORIENTE,Rural disperso,-,4693,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.631757,2017,2.2.2,Irradiado_Mayor que 20 - hasta 30,Mayor que 20 - hasta 30,1,73024.0,Huila,NEIVA,2.571919,A3. Mayor que 2 y menor que 3 horas,86.710469,Huila,NEIVA,2.522083,A3. Mayor que 2 y menor que 3 horas,85.810469,Mediana propiedad,7620.102740992251,Pequeña propiedad,1771.0,3,13980.455262,SI,-,
1060,Polygon,73,26,ALVARADO,TOLIMA,73026,73026,Andina,7301,IBAGUE,Rural,-,9277,-,1. EOT,SEIS,G4_MEDIO_BAJO,No PDET, ZOMAC,Medio Bajo,0.282382,2017,3.3.1,Irradiado_Mayor que 50 - hasta 60,Mayor que 50 - hasta 60,1,73026.0,Tolima,IBAGUÉ,1.047759,A2. Mayor que 1 y menor que 2 horas,41.051681,Tolima,IBAGUÉ,1.032742,A2. Mayor que 1 y menor que 2 horas,40.693102,Mediana propiedad,1307.616814447711,Pequeña propiedad,156.0,2,2366.258785,SI,-,
1061,Polygon,73,30,AMBALEMA,TOLIMA,73030,73030,Andina,7303,NORTE,Rural,-,6874,-,1. EOT,SEIS,G2_MEDIO_ALTO,No PDET,NO ZOMAC,Medio Bajo,0.383448,2017,3.3.1,Mayor que 40 - hasta 50,Mayor que 40 - hasta 50,0,73030.0,Tolima,SAN SEBASTIÁN DE MARIQUITA,1.513409,A2. Mayor que 1 y menor que 2 horas,71.988434,Tolima,IBAGUÉ,2.241104,A3. Mayor que 2 y menor que 3 horas,91.364885,"Gran propiedad, latifundios",1401.507283904705,Pequeña propiedad,79.0,3,1479.547713,SI,-,
